,year,SimMod2.6_co2,SimMod2.6_t,SimMod2.6_f,SimMod4.5_co2,SimMod4.5_t,SimMod4.5_f,SimMod6.0_co2,SimMod6.0_t,SimMod6.0_f,SimMod8.5_co2,SimMod8.5_t,SimMod8.5_f
118,1883,3.2314996654000003,-0.5068022670419561,-0.9288289108026749,3.2314996654000003,-0.5068022670419561,-0.9288289108026749,3.2314996654000003,-0.5068022670419561,-0.9288289108026749,3.2314996654000003,-0.5068022670419561,-0.9288289108026749
119,1884,3.2557588425,-0.5044613653529151,-0.9230168127678251,3.2557588425,-0.5044613653529151,-0.9230168127678251,3.2557588425,-0.5044613653529151,-0.9230168127678251,3.2557588425,-0.5044613653529151,-0.9230168127678251
120,1885,3.274506487,-0.5010526564139883,-0.913132823709272,3.274506487,-0.5010526564139883,-0.913132823709272,3.274506487,-0.5010526564139883,-0.913132823709272,3.274506487,-0.5010526564139883,-0.913132823709272
121,1886,3.2961889204,-0.49746359800967943,-0.9038867169415583,3.2961889204,-0.49746359800967943,-0.9038867169415583,3.2961889204,-0.49746359800967943,-0.9038867169415583,3.2961889204,-0.49746359800967943,-0.9038867169415583
122,1887,3.3439687238,-0.49451945218080895,-0.8983630421513067,3.3439687238,-0.49451945218080895,-0.8983630421513067,3.3439687238,-0.49451945218080895,-0.8983630421513067,3.3439687238,-0.49451945218080895,-0.8983630421513067
123,1888,3.4561621285000004,-0.49308137060243684,-0.899224201400976,3.4561621285000004,-0.49308137060243684,-0.899224201400976,3.4561621285000004,-0.49308137060243684,-0.899224201400976,3.4561621285000004,-0.49308137060243684,-0.899224201400976
124,1889,3.4505346973,-0.49077997615828717,-0.8948645770781957,3.4505346973,-0.49077997615828717,-0.8948645770781957,3.4505346973,-0.49077997615828717,-0.8948645770781957,3.4505346973,-0.49077997615828717,-0.8948645770781957
125,1890,3.5516575837,-0.48804662054010506,-0.8888417162123547,3.5516575837,-0.48804662054010506,-0.8888417162123547,3.5516575837,-0.48804662054010506,-0.8888417162123547,3.5516575837,-0.48804662054010506,-0.8888417162123547
126,1891,3.6048521418,-0.4861788488154084,-0.8870877345597905,3.6048521418,-0.4861788488154084,-0.8870877345597905,3.6048521418,-0.4861788488154084,-0.8870877345597905,3.6048521418,-0.4861788488154084,-0.8870877345597905
127,1892,3.6596916306000002,-0.4840136796263725,-0.8834472415767048,3.6596916306000002,-0.4840136796263725,-0.8834472415767048,3.6596916306000002,-0.4840136796263725,-0.8834472415767048,3.6596916306000002,-0.4840136796263725,-0.8834472415767048
128,1893,3.6494601110000002,-0.4815580605983102,-0.8785875959343412,3.6494601110000002,-0.4815580605983102,-0.8785875959343412,3.6494601110000002,-0.4815580605983102,-0.8785875959343412,3.6494601110000002,-0.4815580605983102,-0.8785875959343412
129,1894,3.7557575506,-0.4791446642309013,-0.8742258752599104,3.7557575506,-0.4791446642309013,-0.8742258752599104,3.7557575506,-0.4791446642309013,-0.8742258752599104,3.7557575506,-0.4791446642309013,-0.8742258752599104
130,1895,3.855035895,-0.47708694401663776,-0.8715172172642838,3.855035895,-0.47708694401663776,-0.8715172172642838,3.855035895,-0.47708694401663776,-0.8715172172642838,3.855035895,-0.47708694401663776,-0.8715172172642838
131,1896,3.9095716913,-0.474505582450288,-0.8662652553574907,3.9095716913,-0.474505582450288,-0.8662652553574907,3.9095716913,-0.474505582450288,-0.8662652553574907,3.9095716913,-0.474505582450288,-0.8662652553574907
132,1897,3.9987002837,-0.47133738428661787,-0.8588932538619897,3.9987002837,-0.47133738428661787,-0.8588932538619897,3.9987002837,-0.47133738428661787,-0.8588932538619897,3.9987002837,-0.47133738428661787,-0.8588932538619897
133,1898,4.0957235599,-0.4681614556702738,-0.8522930577925901,4.0957235599,-0.4681614556702738,-0.8522930577925901,4.0957235599,-0.4681614556702738,-0.8522930577925901,4.0957235599,-0.4681614556702738,-0.8522930577925901
134,1899,4.2542803315,-0.46526648318949776,-0.8473272909713194,4.2542803315,-0.46526648318949776,-0.8473272909713194,4.2542803315,-0.46526648318949776,-0.8473272909713194,4.2542803315,-0.46526648318949776,-0.8473272909713194
135,1900,4.3570470109,-0.4624192600643892,-0.8425282275244896,4.3570470109,-0.4624192600643892,-0.8425282275244896,4.3570470109,-0.4624192600643892,-0.8425282275244896,4.3570470109,-0.4624192600643892,-0.8425282275244896
136,1901,4.6056414339,-0.4602250848105276,-0.8405159808355767,4.6056414339,-0.4602250848105276,-0.8405159808355767,4.6056414339,-0.4602250848105276,-0.8405159808355767,4.6056414339,-0.4602250848105276,-0.8405159808355767
137,1902,4.657133222100001,-0.4582495706631038,-0.8387947994471632,4.657133222100001,-0.4582495706631038,-0.8387947994471632,4.657133222100001,-0.4582495706631038,-0.8387947994471632,4.657133222100001,-0.4582495706631038,-0.8387947994471632
138,1903,4.9312723865,-0.4564636939999114,-0.8373674104794395,4.9312723865,-0.4564636939999114,-0.8373674104794395,4.9312723865,-0.4564636939999114,-0.8373674104794395,4.9312723865,-0.4564636939999114,-0.8373674104794395
